open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-04-22 13:00:00,88992.71,90499.0,88944.01,90236.16,5026.97136,2025-04-22 13:59:59.999,451643203.91707600,327382,2799.76583000,251523813.70717790,0
2025-04-22 14:00:00,90236.16,90942.15,90026.76,90797.73,3885.34174,2025-04-22 14:59:59.999,351639748.13736260,237042,1792.36970000,162248143.69879760,0
2025-04-22 15:00:00,90797.73,91439.46,90383.84,90934.61,4856.8485,2025-04-22 15:59:59.999,442062971.19333660,281892,2317.48743000,210983710.34386550,0
2025-04-22 16:00:00,90934.61,91041.97,90624.03,90673.1,1828.95989,2025-04-22 16:59:59.999,165999908.13151690,132329,671.33851000,60942366.57461740,0
2025-04-22 17:00:00,90673.1,91480.0,90666.66,91396.14,1899.09572,2025-04-22 17:59:59.999,172988281.92190000,145427,1011.45204000,92151208.02930570,0
2025-04-22 18:00:00,91396.14,91666.0,91140.15,91504.36,1300.89104,2025-04-22 18:59:59.999,118877393.16122150,106774,630.96896000,57686045.72717480,0
2025-04-22 19:00:00,91504.36,91695.0,90905.0,91414.79,1351.76469,2025-04-22 19:59:59.999,123577780.82168710,116538,537.10267000,49113058.13853690,0
2025-04-22 20:00:00,91414.78,91509.75,91065.83,91111.72,806.20698,2025-04-22 20:59:59.999,73593222.06870150,59259,284.81837000,25998623.85248780,0
2025-04-22 21:00:00,91111.72,93888.0,91060.0,93039.99,6118.16636,2025-04-22 21:59:59.999,565198989.42966490,382677,4603.30009000,425187796.48759800,0
2025-04-22 22:00:00,93039.99,93354.93,92537.93,92786.19,1634.66903,2025-04-22 22:59:59.999,151801073.90514510,182599,720.56387000,66939162.53733640,0
2025-04-22 23:00:00,92786.19,93860.85,92786.19,93442.99,2251.12861,2025-04-22 23:59:59.999,210173068.36530910,165071,1120.69840000,104625801.92127450,0
2025-04-23 00:00:00,93442.99,93909.05,92784.22,92896.99,2091.24557,2025-04-23 00:59:59.999,195239289.39108320,158800,1052.71418000,98347301.70136900,0
2025-04-23 01:00:00,92896.99,93496.8,92580.18,92640.0,1413.92377,2025-04-23 01:59:59.999,131520224.20718820,112568,529.10281000,49234952.89169290,0
2025-04-23 02:00:00,92640.0,93254.68,92604.92,92868.77,1092.0426,2025-04-23 02:59:59.999,101452328.43830440,98986,520.70540000,48381964.33102300,0
2025-04-23 03:00:00,92868.76,93223.82,92689.4,93168.91,618.12497,2025-04-23 03:59:59.999,57452269.24049350,56829,316.47400000,29424934.03462360,0
2025-04-23 04:00:00,93168.91,93666.0,93017.46,93665.99,901.69092,2025-04-23 04:59:59.999,84110986.09552020,72628,443.89357000,41425099.31211930,0
2025-04-23 05:00:00,93665.99,93665.99,93280.79,93478.42,860.57425,2025-04-23 05:59:59.999,80426150.55419590,66691,367.76667000,34368226.00229730,0
2025-04-23 06:00:00,93478.43,93863.63,93420.0,93628.13,786.54566,2025-04-23 06:59:59.999,73676096.79830330,68837,407.70966000,38189983.66498670,0
2025-04-23 07:00:00,93628.14,94264.0,93490.9,94133.82,1204.3315,2025-04-23 07:59:59.999,112990519.64427630,87183,720.91461000,67651555.11705340,0
2025-04-23 08:00:00,94133.82,94521.79,93913.04,94285.72,1366.71825,2025-04-23 08:59:59.999,128792299.56901270,117166,806.60739000,76015730.40852100,0
2025-04-23 09:00:00,94285.72,94398.97,93888.52,93888.52,800.21181,2025-04-23 09:59:59.999,75341863.31698080,58415,283.76445000,26720322.77733660,0
2025-04-23 10:00:00,93888.53,93900.0,93340.81,93745.19,1429.75497,2025-04-23 10:59:59.999,133837294.70069590,117059,633.32807000,59285894.04235100,0
2025-04-23 11:00:00,93745.04,93777.95,93324.45,93466.01,713.03617,2025-04-23 11:59:59.999,66728476.45733340,65728,264.35474000,24744434.24983620,0
2025-04-23 12:00:00,93466.01,93857.14,93421.94,93731.4,715.78459,2025-04-23 12:59:59.999,67055691.30485970,85069,441.68112000,41373861.40659360,0
2025-04-23 13:00:00,93731.4,94696.05,92872.16,93020.22,3287.20024,2025-04-23 13:59:59.999,308210801.28067750,348062,1558.15337000,146206342.53879860,0
2025-04-23 14:00:00,93020.35,93665.99,92666.01,92940.06,1791.42787,2025-04-23 14:59:59.999,166725344.91558170,272931,781.39784000,72727661.13933970,0
2025-04-23 15:00:00,92940.05,93238.87,91935.41,93195.28,2750.4464,2025-04-23 15:59:59.999,254305789.85179210,296521,1373.17989000,127012639.64955590,0
2025-04-23 16:00:00,93195.28,93770.19,92913.04,93641.74,1369.64971,2025-04-23 16:59:59.999,127919182.80666950,172686,685.19108000,64019034.09576940,0
2025-04-23 17:00:00,93641.73,93959.47,93455.85,93894.37,1044.80234,2025-04-23 17:59:59.999,97982908.04272530,120273,536.11876000,50280448.89207880,0
2025-04-23 18:00:00,93894.38,94219.93,93620.89,93620.89,696.68663,2025-04-23 18:59:59.999,65466619.89571960,128080,332.98413000,31291505.34098040,0
2025-04-23 19:00:00,93620.89,93620.89,92963.66,93497.88,907.78449,2025-04-23 19:59:59.999,84750897.27105730,173703,360.54561000,33660183.55522380,0
2025-04-23 20:00:00,93497.88,93879.42,93476.2,93640.0,463.61912,2025-04-23 20:59:59.999,43443002.27973860,117699,194.07961000,18187121.34279590,0
2025-04-23 21:00:00,93640.01,93917.53,93273.06,93485.5,399.0868,2025-04-23 21:59:59.999,37384010.07582240,89425,184.14048000,17249570.63391050,0
2025-04-23 22:00:00,93485.51,93790.21,93238.1,93790.19,365.26246,2025-04-23 22:59:59.999,34162661.52331260,71597,206.72803000,19340201.02759840,0
2025-04-23 23:00:00,93790.19,93841.3,93525.44,93691.08,334.21699,2025-04-23 23:59:59.999,31305226.28660750,59600,126.52227000,11853590.42069120,0
2025-04-24 00:00:00,93691.07,93787.65,93234.31,93357.22,891.30897,2025-04-24 00:59:59.999,83357371.11668180,85120,194.81827000,18215881.24324240,0
2025-04-24 01:00:00,93357.22,93618.88,93060.75,93489.18,619.94878,2025-04-24 01:59:59.999,57845974.45703510,92295,237.25980000,22143499.91915600,0
2025-04-24 02:00:00,93489.18,93631.0,93050.0,93101.23,473.23812,2025-04-24 02:59:59.999,44182478.08370950,101787,159.55267000,14900679.27868470,0
2025-04-24 03:00:00,93101.23,93329.63,92650.0,92673.95,783.62779,2025-04-24 03:59:59.999,72854288.11970010,103878,278.70706000,25917478.77910900,0
2025-04-24 04:00:00,92673.95,92839.46,92385.12,92746.66,1107.29168,2025-04-24 04:59:59.999,102597966.59418520,118322,570.53098000,52868744.23355220,0
2025-04-24 05:00:00,92746.67,92903.94,92527.62,92576.61,422.05332,2025-04-24 05:59:59.999,39136929.12619640,66638,141.86323000,13157452.18779220,0
2025-04-24 06:00:00,92576.6,92666.67,92254.0,92388.69,820.57307,2025-04-24 06:59:59.999,75889128.66738630,96596,260.60269000,24097158.35312280,0
2025-04-24 07:00:00,92388.7,92636.53,92101.63,92203.55,1079.93964,2025-04-24 07:59:59.999,99704106.45078560,123034,431.63170000,39851488.99620740,0
2025-04-24 08:00:00,92203.54,92357.58,91660.01,92017.75,1831.96132,2025-04-24 08:59:59.999,168492711.49751180,196008,637.07615000,58586402.11877660,0
2025-04-24 09:00:00,92017.75,92589.56,91976.76,92476.9,995.55388,2025-04-24 09:59:59.999,91885862.71724810,107252,589.22491000,54381313.01647280,0
2025-04-24 10:00:00,92476.89,92657.69,92370.16,92550.89,612.2703,2025-04-24 10:59:59.999,56654563.87575390,66586,284.83422000,26356841.85490740,0
2025-04-24 11:00:00,92550.89,92640.0,92270.67,92619.94,500.80279,2025-04-24 11:59:59.999,46287776.54512840,87764,225.09736000,20808120.81796900,0
2025-04-24 12:00:00,92619.94,92805.67,92434.78,92777.27,679.77325,2025-04-24 12:59:59.999,62977480.28567630,109699,343.93322000,31867630.54284650,0
2025-04-24 13:00:00,92777.27,92966.34,92554.81,92813.83,1240.39922,2025-04-24 13:59:59.999,115052020.06028060,188230,619.21045000,57450739.12078640,0
2025-04-24 14:00:00,92813.82,93400.0,92619.04,93101.83,1571.34785,2025-04-24 14:59:59.999,146152556.69177810,255013,793.00436000,73759215.04289500,0
2025-04-24 15:00:00,93101.84,93450.0,93011.93,93202.51,955.7157,2025-04-24 15:59:59.999,89132310.91503170,179463,505.59378000,47158418.96205650,0
2025-04-24 16:00:00,93202.52,93595.22,93202.51,93346.08,871.05096,2025-04-24 16:59:59.999,81410118.03283620,127460,427.71717000,39974734.67435420,0
2025-04-24 17:00:00,93346.07,93428.41,92666.62,93011.28,714.13836,2025-04-24 17:59:59.999,66390691.95317750,176186,285.12136000,26508167.83382440,0
2025-04-24 18:00:00,93011.28,93463.67,92999.07,93380.0,426.75122,2025-04-24 18:59:59.999,39800724.33911630,128510,206.91825000,19296941.39604220,0
2025-04-24 19:00:00,93380.0,93649.56,93189.49,93556.12,492.11945,2025-04-24 19:59:59.999,46010847.92159550,85982,211.78510000,19803259.86993060,0
2025-04-24 20:00:00,93556.12,93666.0,93299.14,93390.66,646.10226,2025-04-24 20:59:59.999,60388917.62594210,70353,244.91377000,22895014.67958120,0
2025-04-24 21:00:00,93391.3,93563.37,93024.0,93353.72,332.02854,2025-04-24 21:59:59.999,30989358.53452780,79584,146.77516000,13698912.37162120,0
2025-04-24 22:00:00,93353.73,93582.73,93288.0,93427.98,355.09613,2025-04-24 22:59:59.999,33187533.50192560,53918,140.04431000,13087103.91166910,0
2025-04-24 23:00:00,93427.98,94005.0,93373.33,93980.47,1073.96811,2025-04-24 23:59:59.999,100738420.20146880,97705,628.96531000,59002288.15629830,0
2025-04-25 00:00:00,93980.47,94006.0,93520.0,93896.28,1400.33571,2025-04-25 00:59:59.999,131308805.32107930,152284,807.40180000,75711806.06500700,0
2025-04-25 01:00:00,93896.27,94444.0,93602.83,93678.13,1317.12816,2025-04-25 01:59:59.999,123791686.14183940,157462,722.13001000,67864323.33937430,0
2025-04-25 02:00:00,93678.14,93897.59,92892.0,92992.33,1069.14984,2025-04-25 02:59:59.999,99837420.75276610,149636,468.76716000,43815538.52055990,0
2025-04-25 03:00:00,92992.33,93387.09,92855.96,93311.83,705.52433,2025-04-25 03:59:59.999,65722152.42534180,99479,311.54114000,29025064.34978140,0
2025-04-25 04:00:00,93311.83,93498.0,93047.0,93058.58,668.38248,2025-04-25 04:59:59.999,62364660.13364170,89921,308.99011000,28834471.53555560,0
2025-04-25 05:00:00,93058.58,93419.45,93013.56,93206.05,582.72597,2025-04-25 05:59:59.999,54347685.64816910,66763,291.00813000,27143260.62134380,0
2025-04-25 06:00:00,93206.06,93612.57,93199.99,93538.07,522.40754,2025-04-25 06:59:59.999,48800738.87179720,79426,310.67182000,29026605.69707720,0
2025-04-25 07:00:00,93538.08,93860.0,93497.64,93772.26,1690.35511,2025-04-25 07:59:59.999,158299303.33284030,101078,772.50889000,72345279.55220180,0
2025-04-25 08:00:00,93772.27,93888.0,93624.63,93680.01,743.12893,2025-04-25 08:59:59.999,69639810.22546660,76730,359.86596000,33724558.83108940,0
2025-04-25 09:00:00,93680.01,93873.41,93539.82,93816.42,500.01367,2025-04-25 09:59:59.999,46847685.28038200,66465,238.46219000,22347348.86783570,0
2025-04-25 10:00:00,93816.42,93976.42,93581.39,93634.02,617.16074,2025-04-25 10:59:59.999,57846085.71635880,93646,244.59776000,22930575.85963990,0
2025-04-25 11:00:00,93634.02,94660.0,93634.02,94635.67,1638.14538,2025-04-25 11:59:59.999,154416291.13086450,141316,1061.41588000,100050833.33829200,0
2025-04-25 12:00:00,94635.67,94990.0,94270.81,94417.29,2501.32388,2025-04-25 12:59:59.999,236921074.89309110,241110,1140.59867000,108058172.77208990,0
2025-04-25 13:00:00,94417.29,94688.88,93929.41,94400.01,1246.62972,2025-04-25 13:59:59.999,117674026.50932230,241785,577.65755000,54532777.07148080,0
2025-04-25 14:00:00,94400.01,95758.04,94391.3,95368.0,5315.61891,2025-04-25 14:59:59.999,505347115.31348310,472683,2483.21729000,236075856.63423800,0
2025-04-25 15:00:00,95368.0,95683.31,94804.82,95061.22,1808.96782,2025-04-25 15:59:59.999,172343787.08010750,298012,765.15383000,72909618.16847310,0
2025-04-25 16:00:00,95061.21,95381.52,94726.86,95223.81,827.35336,2025-04-25 16:59:59.999,78666077.03057280,142543,388.32549000,36928340.74245720,0
2025-04-25 17:00:00,95223.82,95554.99,94370.35,94527.79,1213.55237,2025-04-25 17:59:59.999,115337784.82014910,175497,506.88510000,48192849.08973060,0
2025-04-25 18:00:00,94527.79,95228.28,94527.79,94970.15,741.12878,2025-04-25 18:59:59.999,70342149.37439620,128896,342.06081000,32460008.77073580,0
2025-04-25 19:00:00,94970.16,95318.26,94879.05,95291.0,754.0757,2025-04-25 19:59:59.999,71717712.21894880,108454,318.59826000,30303514.14159580,0
2025-04-25 20:00:00,95291.0,95345.45,94777.0,94869.57,537.75825,2025-04-25 20:59:59.999,51106245.19344490,73618,211.15452000,20065546.93961830,0
2025-04-25 21:00:00,94869.57,95034.36,94441.61,94608.69,426.67149,2025-04-25 21:59:59.999,40409585.35731250,68456,156.64452000,14840498.99374360,0
2025-04-25 22:00:00,94608.69,94968.94,94587.21,94850.0,250.01053,2025-04-25 22:59:59.999,23701030.93841660,47397,132.56000000,12566855.30039470,0
2025-04-25 23:00:00,94850.01,94973.4,94609.25,94638.68,423.11781,2025-04-25 23:59:59.999,40088799.93038110,59171,152.00447000,14399390.52695240,0
2025-04-26 00:00:00,94638.68,94935.97,94527.84,94880.69,1397.22066,2025-04-26 00:59:59.999,132358269.55650010,92462,548.10822000,51925186.85532770,0
2025-04-26 01:00:00,94880.68,95199.0,94751.12,95013.14,507.35698,2025-04-26 01:59:59.999,48209508.08665950,61997,250.84160000,23836204.63236330,0
2025-04-26 02:00:00,95013.15,95157.73,94699.11,95000.0,426.17384,2025-04-26 02:59:59.999,40447715.18481070,64452,211.14013000,20040036.42439560,0
2025-04-26 03:00:00,95000.0,95059.67,94710.0,94739.99,211.9504,2025-04-26 03:59:59.999,20102037.43453170,57405,98.72909000,9363016.46949350,0
2025-04-26 04:00:00,94739.99,94830.93,94533.92,94536.99,497.93432,2025-04-26 04:59:59.999,47126755.26037450,55664,156.10188000,14774713.91112360,0
2025-04-26 05:00:00,94537.0,94706.6,94380.72,94626.47,325.1239,2025-04-26 05:59:59.999,30742958.30634800,60622,152.68770000,14439597.96678490,0
2025-04-26 06:00:00,94626.47,94743.88,94583.91,94630.42,283.09837,2025-04-26 06:59:59.999,26796839.32512580,38396,169.78111000,16071347.41233190,0
2025-04-26 07:00:00,94630.42,94794.17,94570.31,94570.31,303.9016,2025-04-26 07:59:59.999,28776369.63039330,44460,154.56864000,14637059.43734710,0
2025-04-26 08:00:00,94570.31,94733.54,94268.2,94318.04,506.57636,2025-04-26 08:59:59.999,47860878.36037690,96617,247.37153000,23372173.55848700,0
2025-04-26 09:00:00,94318.03,94423.77,94120.5,94277.65,536.19777,2025-04-26 09:59:59.999,50525842.31758570,69683,255.38903000,24066383.66915810,0
2025-04-26 10:00:00,94277.65,94394.44,94151.07,94209.03,270.11471,2025-04-26 10:59:59.999,25473146.87898290,50231,125.14066000,11801267.84042130,0
2025-04-26 11:00:00,94209.03,94250.67,93990.6,94144.06,434.59897,2025-04-26 11:59:59.999,40901416.44629610,67751,184.90271000,17403683.67702790,0
2025-04-26 12:00:00,94144.07,94320.0,94113.23,94245.9,347.1869,2025-04-26 12:59:59.999,32715253.39026050,51108,169.27847000,15950907.50440420,0
2025-04-26 13:00:00,94245.91,94300.95,93870.69,94149.2,551.38869,2025-04-26 13:59:59.999,51846947.62706470,86001,191.10909000,17971713.78771770,0
2025-04-26 14:00:00,94149.19,94271.38,93920.0,94240.01,340.90576,2025-04-26 14:59:59.999,32080916.11928330,94345,165.02497000,15529999.22409430,0
2025-04-26 15:00:00,94240.01,94394.0,94184.23,94373.24,399.34843,2025-04-26 15:59:59.999,37663501.14766530,60222,221.78826000,20917738.83973480,0
2025-04-26 16:00:00,94373.24,94373.24,94041.0,94286.92,267.47055,2025-04-26 16:59:59.999,25206739.93115360,60633,110.83576000,10444702.66020760,0
2025-04-26 17:00:00,94286.92,94378.87,94222.33,94316.79,164.43394,2025-04-26 17:59:59.999,15507146.51256710,43876,64.21614000,6055753.84210520,0
2025-04-26 18:00:00,94316.79,94372.0,94123.5,94154.71,229.99296,2025-04-26 18:59:59.999,21677099.20272190,40362,96.07305000,9053805.80382350,0
2025-04-26 19:00:00,94154.71,94334.81,94095.23,94307.5,170.35998,2025-04-26 19:59:59.999,16050999.70506080,42320,61.28940000,5774487.78703080,0
2025-04-26 20:00:00,94307.51,94380.96,94087.0,94087.0,180.72695,2025-04-26 20:59:59.999,17033589.72974670,42485,66.09748000,6229873.57718860,0
2025-04-26 21:00:00,94087.01,94360.0,94087.0,94355.38,263.61098,2025-04-26 21:59:59.999,24848871.56672650,45252,102.53591000,9664350.51342540,0
2025-04-26 22:00:00,94355.39,94800.0,94355.39,94781.86,481.03012,2025-04-26 22:59:59.999,45520588.53913950,85025,235.90690000,22321586.66345330,0
2025-04-26 23:00:00,94781.86,94888.0,94555.0,94628.0,318.36561,2025-04-26 23:59:59.999,30153971.58206960,64614,117.30690000,11111522.38091060,0
2025-04-27 00:00:00,94628.0,95001.58,94576.74,94870.01,728.73565,2025-04-27 00:59:59.999,69130927.87608930,90774,361.09164000,34258251.02166230,0
2025-04-27 01:00:00,94870.01,95369.0,94041.6,94117.6,2400.13887,2025-04-27 01:59:59.999,227590770.68936510,287898,1148.00062000,108982689.21926970,0
2025-04-27 02:00:00,94117.6,94469.5,94050.15,94345.86,367.15753,2025-04-27 02:59:59.999,34618761.08780650,112016,161.32497000,15209487.24397760,0
2025-04-27 03:00:00,94345.86,94465.0,94130.71,94156.21,429.84119,2025-04-27 03:59:59.999,40518199.59166960,70058,117.04750000,11033812.42974340,0
2025-04-27 04:00:00,94156.22,94288.65,94013.0,94014.17,448.93525,2025-04-27 04:59:59.999,42263672.03639780,59793,107.67585000,10139303.70244660,0
2025-04-27 05:00:00,94014.16,94173.92,93655.0,93923.88,744.11442,2025-04-27 05:59:59.999,69880987.75206620,115346,284.34904000,26703095.76771070,0
2025-04-27 06:00:00,93923.89,94100.0,93880.0,94015.91,281.36839,2025-04-27 06:59:59.999,26448404.49316460,58694,103.65103000,9741867.92496290,0
2025-04-27 07:00:00,94015.91,94142.52,93930.52,94065.98,384.30276,2025-04-27 07:59:59.999,36150827.10143190,51632,172.63333000,16239504.05348960,0
2025-04-27 08:00:00,94065.99,94331.85,94020.0,94202.51,533.25085,2025-04-27 08:59:59.999,50235390.04018600,68137,290.23913000,27343827.33304860,0
2025-04-27 09:00:00,94202.5,94229.21,94104.89,94159.87,229.44444,2025-04-27 09:59:59.999,21602832.49277030,48463,101.80395000,9585020.54796790,0
2025-04-27 10:00:00,94159.87,94180.0,93940.0,94053.6,244.18725,2025-04-27 10:59:59.999,22967174.36519430,44804,122.05077000,11479487.20904650,0
2025-04-27 11:00:00,94053.59,94082.13,93883.81,93920.01,336.14289,2025-04-27 11:59:59.999,31588264.17080640,63336,136.02186000,12782164.45911780,0
2025-04-27 12:00:00,93920.0,93984.42,93682.93,93734.86,452.76244,2025-04-27 12:59:59.999,42471953.33364640,87508,201.34258000,18888366.47817540,0
2025-04-27 13:00:00,93734.86,94086.96,93602.58,94060.09,453.7652,2025-04-27 13:59:59.999,42587229.06967500,97515,258.96440000,24307915.58933790,0
2025-04-27 14:00:00,94060.09,94173.91,93928.13,93985.9,295.9622,2025-04-27 14:59:59.999,27832454.69187070,72796,175.37186000,16491278.64763520,0
2025-04-27 15:00:00,93985.89,94004.82,93787.93,93901.08,230.15582,2025-04-27 15:59:59.999,21610584.83178830,55217,119.27913000,11199682.49664820,0
2025-04-27 16:00:00,93901.09,93927.5,93727.08,93881.82,315.21521,2025-04-27 16:59:59.999,29578444.54328450,62829,159.39640000,14956704.53572070,0
2025-04-27 17:00:00,93881.82,94158.01,93793.12,94043.78,383.55903,2025-04-27 17:59:59.999,36065894.82371750,66330,246.47743000,23178873.71762410,0
2025-04-27 18:00:00,94043.79,94415.54,93991.8,94287.29,460.98794,2025-04-27 18:59:59.999,43452691.42246640,51922,337.76575000,31837438.96947300,0
2025-04-27 19:00:00,94287.28,94434.79,94200.0,94433.5,194.86179,2025-04-27 19:59:59.999,18383332.08329540,46083,106.04148000,10002756.65822540,0
2025-04-27 20:00:00,94433.49,94433.5,94260.86,94260.86,153.91584,2025-04-27 20:59:59.999,14519963.07013210,44337,54.87196000,5176168.52672510,0
2025-04-27 21:00:00,94260.87,94545.45,94160.49,94328.29,242.97815,2025-04-27 21:59:59.999,22928054.14375780,51298,125.43074000,11839109.28642540,0
2025-04-27 22:00:00,94328.3,94335.84,93641.7,93939.57,563.30862,2025-04-27 22:59:59.999,52919495.74872980,130888,248.61613000,23358960.42295560,0
2025-04-27 23:00:00,93939.57,93939.57,93660.0,93749.3,287.74927,2025-04-27 23:59:59.999,26988482.72730700,80486,110.63964000,10376472.86678010,0
2025-04-28 00:00:00,93749.29,93798.71,93287.98,93419.9,819.66814,2025-04-28 00:59:59.999,76643382.92959390,194574,362.23649000,33871649.23315290,0
2025-04-28 01:00:00,93419.9,93598.2,92800.01,92949.99,1271.62188,2025-04-28 01:59:59.999,118339959.79790390,221542,540.21088000,50269770.60033700,0
2025-04-28 02:00:00,92950.0,93637.5,92890.06,93621.64,932.01032,2025-04-28 02:59:59.999,86976878.47929490,164977,523.76714000,48871534.03321670,0
2025-04-28 03:00:00,93621.64,93987.3,93470.01,93849.93,805.95446,2025-04-28 03:59:59.999,75580654.72207090,128643,484.31144000,45420058.59833560,0
2025-04-28 04:00:00,93849.93,94191.7,93849.93,94036.48,1136.67686,2025-04-28 04:59:59.999,106891889.28070110,93621,846.80689000,79634441.56221040,0
2025-04-28 05:00:00,94036.47,94333.0,93962.8,94224.28,693.5397,2025-04-28 05:59:59.999,65303977.44338170,84648,352.23669000,33173571.61858960,0
2025-04-28 06:00:00,94224.28,94670.46,94224.27,94583.99,667.50641,2025-04-28 06:59:59.999,63056108.01182300,89600,365.77326000,34557125.44953100,0
2025-04-28 07:00:00,94584.0,94800.0,94487.09,94692.49,675.73206,2025-04-28 07:59:59.999,63959042.65084960,95957,360.03542000,34082903.36172810,0
2025-04-28 08:00:00,94692.49,94821.9,94591.61,94706.39,517.2708,2025-04-28 08:59:59.999,48996997.65051820,82941,199.44501000,18893012.10705160,0
2025-04-28 09:00:00,94706.4,94887.99,94662.28,94739.07,636.29638,2025-04-28 09:59:59.999,60305984.75905640,88324,272.01148000,25784348.67219880,0
2025-04-28 10:00:00,94739.07,95223.78,94339.48,95060.77,1669.19469,2025-04-28 10:59:59.999,158415342.95537610,164926,918.21968000,87183481.92433350,0
2025-04-28 11:00:00,95060.78,95550.0,95002.84,95319.99,1585.05499,2025-04-28 11:59:59.999,151091120.17643710,166938,1016.27195000,96867806.58527530,0
2025-04-28 12:00:00,95319.99,95630.0,95056.0,95350.69,2035.1513,2025-04-28 12:59:59.999,194097212.99193960,177676,1289.38139000,122986059.84952700,0
2025-04-28 13:00:00,95350.69,95518.5,93926.81,93965.7,2653.72474,2025-04-28 13:59:59.999,251614024.19667700,305427,1062.66238000,100838848.82655890,0
2025-04-28 14:00:00,93965.7,94900.0,93850.0,94417.73,1173.25656,2025-04-28 14:59:59.999,110819570.49612150,267726,622.10461000,58763042.03835220,0
