open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-10-15 09:00:00,65753.99,65785.33,65602.68,65637.99,1081.37313,2024-10-15 09:59:59.999,71038702.23139460,93565,670.44082000,44047671.17861710,0
2024-10-15 10:00:00,65637.99,65750.0,65582.95,65679.94,642.13152,2024-10-15 10:59:59.999,42178970.29418950,92879,260.43381000,17109012.18662560,0
2024-10-15 11:00:00,65679.95,65720.0,65280.0,65399.69,1509.55209,2024-10-15 11:59:59.999,98869295.09670770,278185,699.29549000,45803762.82247450,0
2024-10-15 12:00:00,65399.68,65964.56,65383.5,65802.01,1376.78893,2024-10-15 12:59:59.999,90390682.43194490,219421,670.91312000,44036478.72589820,0
2024-10-15 13:00:00,65802.01,67767.66,65770.0,67658.0,4758.39408,2024-10-15 13:59:59.999,317730753.85080380,431512,3211.55102000,214513304.95677900,0
2024-10-15 14:00:00,67658.0,67950.0,65150.01,65376.0,9039.37258,2024-10-15 14:59:59.999,600762808.93930810,983849,4214.61307000,280132938.07654590,0
2024-10-15 15:00:00,65376.01,66300.0,64800.01,66022.0,5392.7639,2024-10-15 15:59:59.999,353588620.07103230,823706,2730.38026000,179158357.50541420,0
2024-10-15 16:00:00,66022.01,67218.0,65982.55,66868.2,3418.13618,2024-10-15 16:59:59.999,227933931.67549390,540806,1845.10703000,123031804.43481520,0
2024-10-15 17:00:00,66868.21,67059.33,66501.0,66808.01,1765.93618,2024-10-15 17:59:59.999,117946216.40951390,459274,872.75435000,58304805.95477830,0
2024-10-15 18:00:00,66808.0,67390.89,66754.0,66901.15,1591.98685,2024-10-15 18:59:59.999,106843461.66017770,411054,754.74247000,50655042.10582300,0
2024-10-15 19:00:00,66901.15,67051.99,66574.94,66970.18,1664.01097,2024-10-15 19:59:59.999,111176522.89241570,278717,748.53387000,50014742.21132500,0
2024-10-15 20:00:00,66970.18,67007.99,66391.65,66469.41,1318.01559,2024-10-15 20:59:59.999,87935109.00102680,189847,562.03884000,37492732.64719550,0
2024-10-15 21:00:00,66469.41,66614.0,66130.64,66432.0,1096.16117,2024-10-15 21:59:59.999,72749702.94572190,157357,451.74466000,29982847.51718800,0
2024-10-15 22:00:00,66432.01,66992.0,66409.42,66747.58,795.05313,2024-10-15 22:59:59.999,53048219.74687530,130766,419.83033000,28007590.28120510,0
2024-10-15 23:00:00,66747.59,67156.47,66675.06,67074.14,774.48671,2024-10-15 23:59:59.999,51830036.82668800,94000,403.88342000,27031519.90779970,0
2024-10-16 00:00:00,67074.14,67138.96,66759.01,66874.04,786.91734,2024-10-16 00:59:59.999,52647286.79563140,160834,360.71825000,24134387.55167060,0
2024-10-16 01:00:00,66874.04,67496.89,66750.49,67375.99,1155.89777,2024-10-16 01:59:59.999,77701026.25369740,244666,586.76686000,39446311.94651220,0
2024-10-16 02:00:00,67376.0,67561.04,67241.04,67280.01,855.21854,2024-10-16 02:59:59.999,57635650.39362460,213967,416.50937000,28073361.87039290,0
2024-10-16 03:00:00,67280.01,67293.99,67071.33,67095.98,710.36875,2024-10-16 03:59:59.999,47711549.98679120,124484,285.23241000,19157956.24114670,0
2024-10-16 04:00:00,67095.99,67236.0,66885.05,67000.0,694.88785,2024-10-16 04:59:59.999,46597621.35640280,132631,267.66978000,17948518.22735290,0
2024-10-16 05:00:00,67000.0,67361.41,66930.71,67218.74,776.15846,2024-10-16 05:59:59.999,52129492.13096030,120396,396.00092000,26601714.32896570,0
2024-10-16 06:00:00,67218.74,67300.0,66961.62,67050.0,772.89972,2024-10-16 06:59:59.999,51887326.27239890,176290,338.92955000,22753599.32391450,0
2024-10-16 07:00:00,67050.0,67050.01,66775.67,66972.53,826.47,2024-10-16 07:59:59.999,55300270.04799600,173158,349.04735000,23354269.31382670,0
2024-10-16 08:00:00,66972.53,67270.15,66917.52,67129.82,1139.02083,2024-10-16 08:59:59.999,76476942.54556600,171877,575.82163000,38661090.84511930,0
2024-10-16 09:00:00,67129.82,67469.0,67087.26,67420.01,1155.95012,2024-10-16 09:59:59.999,77809628.86511950,139184,585.61690000,39418997.72377340,0
2024-10-16 10:00:00,67420.01,67799.0,67323.61,67733.54,2132.60078,2024-10-16 10:59:59.999,144258041.52866400,236490,1226.10730000,82939659.52402530,0
2024-10-16 11:00:00,67733.55,68424.0,67602.05,67894.72,4243.53323,2024-10-16 11:59:59.999,288980405.35913150,385750,2589.22232000,176314326.74043910,0
2024-10-16 12:00:00,67894.73,68058.0,67670.0,67832.0,2119.64251,2024-10-16 12:59:59.999,143891563.28511680,401372,1078.45360000,73224265.02622850,0
2024-10-16 13:00:00,67832.0,67962.0,67117.18,67386.0,2383.91323,2024-10-16 13:59:59.999,161033836.55394830,438988,1176.27612000,79469996.31464060,0
2024-10-16 14:00:00,67386.0,68308.91,67346.0,67671.91,3438.188,2024-10-16 14:59:59.999,233217235.11515320,512522,1683.91300000,114265127.81298520,0
2024-10-16 15:00:00,67671.91,68050.0,67391.01,67749.99,1400.46686,2024-10-16 15:59:59.999,94917238.52080180,392737,742.33557000,50312636.02234530,0
2024-10-16 16:00:00,67750.0,67929.99,67482.0,67823.88,1175.82956,2024-10-16 16:59:59.999,79564728.71401260,367043,628.48770000,42526332.07222190,0
2024-10-16 17:00:00,67823.88,68100.0,67686.0,67942.0,983.28128,2024-10-16 17:59:59.999,66795299.46188630,187365,536.58441000,36459745.63353490,0
2024-10-16 18:00:00,67942.0,68064.0,67780.32,67822.74,688.26491,2024-10-16 18:59:59.999,46744044.18896580,154233,292.90829000,19894903.13484720,0
2024-10-16 19:00:00,67822.73,67952.84,67643.24,67728.0,727.95399,2024-10-16 19:59:59.999,49348723.44237340,110844,274.04623000,18578426.17399290,0
2024-10-16 20:00:00,67728.01,67954.03,67630.0,67630.01,594.85817,2024-10-16 20:59:59.999,40348981.04264460,85220,271.50937000,18414285.10542610,0
2024-10-16 21:00:00,67630.01,67706.0,67500.0,67566.9,394.73361,2024-10-16 21:59:59.999,26678857.44488210,63091,188.07616000,12711017.89954610,0
2024-10-16 22:00:00,67566.9,67860.0,67563.84,67790.01,413.91674,2024-10-16 22:59:59.999,28018166.32594780,61717,186.81883000,12645261.82634550,0
2024-10-16 23:00:00,67790.0,67827.48,67602.34,67620.01,367.28319,2024-10-16 23:59:59.999,24866494.47455110,54826,175.82210000,11904476.81657490,0
2024-10-17 00:00:00,67620.0,67939.4,67580.0,67709.99,437.46753,2024-10-17 00:59:59.999,29652786.90556180,90604,206.52411000,13996599.84700580,0
2024-10-17 01:00:00,67709.99,67899.99,67406.99,67893.98,839.22722,2024-10-17 01:59:59.999,56760242.53745880,161831,380.41494000,25735887.56791660,0
2024-10-17 02:00:00,67893.98,67908.48,67408.0,67472.01,748.44335,2024-10-17 02:59:59.999,50590009.16581980,131999,345.00547000,23319403.49985900,0
2024-10-17 03:00:00,67472.01,67700.0,67438.0,67601.4,478.64401,2024-10-17 03:59:59.999,32340607.84022760,75524,227.78155000,15391079.28091630,0
2024-10-17 04:00:00,67601.4,67601.4,67260.0,67260.0,695.26222,2024-10-17 04:59:59.999,46872970.49991490,81546,254.77295000,17177158.91255650,0
2024-10-17 05:00:00,67260.01,67470.0,67260.0,67340.82,509.73015,2024-10-17 05:59:59.999,34337282.01701320,78282,235.30019000,15851271.16800560,0
2024-10-17 06:00:00,67340.81,67504.49,67104.18,67162.87,1233.26564,2024-10-17 06:59:59.999,83039913.47676330,132813,388.31138000,26157966.40381250,0
2024-10-17 07:00:00,67162.87,67317.17,67087.35,67303.18,1114.64608,2024-10-17 07:59:59.999,74900066.13423010,158696,621.91518000,41793904.66284920,0
2024-10-17 08:00:00,67303.18,67473.49,67200.0,67450.0,745.35931,2024-10-17 08:59:59.999,50187101.71931870,99493,331.04708000,22294703.67736490,0
2024-10-17 09:00:00,67450.0,67530.01,67185.16,67191.4,941.8405,2024-10-17 09:59:59.999,63442596.74702100,125108,309.60799000,20861174.56212870,0
2024-10-17 10:00:00,67191.41,67295.4,66818.96,67214.0,1208.73503,2024-10-17 10:59:59.999,81078403.83017470,185314,581.58445000,39015507.95411830,0
2024-10-17 11:00:00,67214.01,67285.0,66741.09,66872.43,1944.76935,2024-10-17 11:59:59.999,130159844.69101190,286165,684.83452000,45833640.41210970,0
2024-10-17 12:00:00,66872.44,67184.0,66799.9,67171.42,998.62443,2024-10-17 12:59:59.999,66934514.74313920,239650,544.50415000,36496052.09782100,0
2024-10-17 13:00:00,67171.42,67354.94,66669.0,67021.99,1702.17377,2024-10-17 13:59:59.999,114106265.03302170,339178,892.28318000,59826687.67858650,0
2024-10-17 14:00:00,67021.99,67293.94,66666.0,67123.8,2327.10904,2024-10-17 14:59:59.999,155763681.19322200,482996,1188.86441000,79578195.84626530,0
2024-10-17 15:00:00,67123.8,67680.0,66925.06,67590.66,1616.10959,2024-10-17 15:59:59.999,108814764.81939690,301401,852.95644000,57435789.42139780,0
2024-10-17 16:00:00,67590.67,67590.67,67122.68,67384.42,1677.79081,2024-10-17 16:59:59.999,112981244.99368870,198863,916.52010000,61713012.72110900,0
2024-10-17 17:00:00,67384.42,67526.0,67156.7,67290.0,1220.03847,2024-10-17 17:59:59.999,82223273.46496820,167230,719.20899000,48482109.07199390,0
2024-10-17 18:00:00,67290.0,67308.82,66720.0,66938.01,1635.90526,2024-10-17 18:59:59.999,109512547.95818130,243986,702.23199000,46998936.90269430,0
2024-10-17 19:00:00,66938.01,67017.39,66780.0,66840.0,830.3972,2024-10-17 19:59:59.999,55558450.56195090,110810,352.08485000,23555397.21223580,0
2024-10-17 20:00:00,66840.0,67149.5,66827.68,66940.0,469.0635,2024-10-17 20:59:59.999,31436076.32875760,70450,238.23478000,15963389.59780560,0
2024-10-17 21:00:00,66940.0,67129.98,66940.0,67084.0,319.20057,2024-10-17 21:59:59.999,21401868.04737800,44347,162.64757000,10905456.44443750,0
2024-10-17 22:00:00,67084.01,67480.0,67084.01,67444.02,919.29212,2024-10-17 22:59:59.999,61891123.07978420,110512,626.89371000,42203586.59610700,0
2024-10-17 23:00:00,67444.02,67479.99,67288.01,67421.78,715.13346,2024-10-17 23:59:59.999,48178803.77745500,65162,390.41714000,26300495.86514110,0
2024-10-18 00:00:00,67421.78,67457.07,67192.36,67214.42,626.09327,2024-10-18 00:59:59.999,42154213.83186020,110019,245.60554000,16535228.08313840,0
2024-10-18 01:00:00,67214.41,68260.92,67194.0,68085.5,2138.13847,2024-10-18 01:59:59.999,145033418.23726010,283248,1354.97675000,91940318.61644780,0
2024-10-18 02:00:00,68085.5,68142.0,67800.0,68103.99,1073.1499,2024-10-18 02:59:59.999,72948959.54152870,241071,506.72829000,34445386.44169740,0
2024-10-18 03:00:00,68104.0,68108.58,67522.0,67555.4,978.29799,2024-10-18 03:59:59.999,66372973.44442160,134909,332.58892000,22564208.02621760,0
2024-10-18 04:00:00,67555.41,67867.93,67544.0,67742.72,770.77181,2024-10-18 04:59:59.999,52198312.74254700,81925,330.41282000,22372539.50675600,0
2024-10-18 05:00:00,67742.71,68050.0,67640.0,68000.79,567.44614,2024-10-18 05:59:59.999,38497856.18717510,89912,295.38155000,20042004.85105110,0
2024-10-18 06:00:00,68000.79,68378.95,67925.98,68108.0,1482.28962,2024-10-18 06:59:59.999,101009896.79732280,142566,717.69407000,48916678.65632160,0
2024-10-18 07:00:00,68108.0,68194.0,67864.0,67969.7,1615.5303,2024-10-18 07:59:59.999,109861006.12907100,122316,498.32025000,33890299.42752570,0
2024-10-18 08:00:00,67969.69,68050.0,67830.0,67922.45,641.38325,2024-10-18 08:59:59.999,43564862.74721190,106264,338.64517000,23000817.84999610,0
2024-10-18 09:00:00,67922.44,68045.55,67763.26,67802.0,753.29192,2024-10-18 09:59:59.999,51141216.68470830,95665,311.23082000,21133060.09213060,0
2024-10-18 10:00:00,67802.0,67970.33,67776.43,67874.92,921.44904,2024-10-18 10:59:59.999,62533220.00094250,95980,315.96334000,21443617.81079770,0
2024-10-18 11:00:00,67874.92,68028.44,67674.98,67702.0,1288.33547,2024-10-18 11:59:59.999,87425140.18653020,106734,485.48187000,32945885.79527150,0
2024-10-18 12:00:00,67702.0,67820.66,67642.71,67662.0,574.19737,2024-10-18 12:59:59.999,38880774.12497710,107445,270.19673000,18296827.89541160,0
2024-10-18 13:00:00,67662.0,68196.0,67656.99,68196.0,1233.37326,2024-10-18 13:59:59.999,83791596.08896380,276008,684.44479000,46499963.41071770,0
2024-10-18 14:00:00,68195.99,68600.0,67936.18,68426.98,4002.87329,2024-10-18 14:59:59.999,273627531.05109380,537124,2383.24761000,162954409.05067120,0
2024-10-18 15:00:00,68426.99,68870.68,68293.04,68735.35,3171.49022,2024-10-18 15:59:59.999,217716241.33774230,372023,1899.09860000,130362437.87448200,0
2024-10-18 16:00:00,68735.34,68897.99,68360.0,68787.88,1754.84058,2024-10-18 16:59:59.999,120526090.70009060,303890,878.59938000,60358163.16392690,0
2024-10-18 17:00:00,68787.87,68908.05,68656.53,68710.14,1032.29321,2024-10-18 17:59:59.999,71035214.09513910,172192,530.38589000,36502573.93053850,0
2024-10-18 18:00:00,68710.13,69000.0,68560.0,68892.42,1227.26584,2024-10-18 18:59:59.999,84471215.14372850,195423,631.86651000,43499807.77023150,0
2024-10-18 19:00:00,68892.41,68974.0,68572.72,68608.01,1079.87377,2024-10-18 19:59:59.999,74241491.16943510,142594,421.00249000,28938905.24737530,0
2024-10-18 20:00:00,68608.01,68690.0,68400.0,68432.0,674.44986,2024-10-18 20:59:59.999,46229732.09725710,105199,272.02190000,18644183.16599460,0
2024-10-18 21:00:00,68431.99,68495.45,68230.0,68412.0,381.16213,2024-10-18 21:59:59.999,26070150.27934680,51245,151.61082000,10371337.69876930,0
2024-10-18 22:00:00,68412.0,68420.0,68204.1,68205.6,430.32404,2024-10-18 22:59:59.999,29395088.73595410,85623,194.02086000,13253544.58700770,0
2024-10-18 23:00:00,68205.59,68470.0,68205.59,68428.0,307.31425,2024-10-18 23:59:59.999,21009698.52265670,51594,168.65353000,11528765.31433390,0
2024-10-19 00:00:00,68427.99,68480.0,68303.03,68334.2,310.84184,2024-10-19 00:59:59.999,21255321.00543590,53986,134.84825000,9221396.85960860,0
2024-10-19 01:00:00,68334.21,68454.55,68330.0,68340.02,321.83758,2024-10-19 01:59:59.999,22009631.54483610,58505,169.26705000,11575724.58934560,0
2024-10-19 02:00:00,68340.02,68469.91,68334.0,68459.59,276.07774,2024-10-19 02:59:59.999,18884498.73024820,41023,146.49768000,10020399.96734450,0
2024-10-19 03:00:00,68459.58,68693.26,68435.96,68450.01,467.97911,2024-10-19 03:59:59.999,32082709.61655830,73983,258.53162000,17724451.57406790,0
2024-10-19 04:00:00,68450.0,68560.0,68334.0,68334.01,312.97065,2024-10-19 04:59:59.999,21416398.43544540,49519,111.12962000,7606035.05630570,0
2024-10-19 05:00:00,68334.0,68432.62,68326.0,68390.01,234.25062,2024-10-19 05:59:59.999,16019978.36842880,50548,103.41127000,7071947.67517500,0
2024-10-19 06:00:00,68390.01,68439.0,68335.83,68335.83,234.88358,2024-10-19 06:59:59.999,16060979.81138940,40282,91.70217000,6269995.74137370,0
2024-10-19 07:00:00,68335.84,68405.11,68302.31,68346.54,331.5683,2024-10-19 07:59:59.999,22660258.60536260,41971,159.37284000,10891614.55293490,0
2024-10-19 08:00:00,68346.54,68475.7,68346.54,68409.99,382.56805,2024-10-19 08:59:59.999,26166029.06667600,39804,231.21765000,15813691.25652330,0
2024-10-19 09:00:00,68410.0,68436.44,68352.0,68352.0,271.85228,2024-10-19 09:59:59.999,18591734.50685710,25620,114.38994000,7822940.83386020,0
2024-10-19 10:00:00,68352.0,68380.0,68242.0,68244.0,371.42915,2024-10-19 10:59:59.999,25373445.40970440,42409,167.27301000,11427485.80612360,0
2024-10-19 11:00:00,68244.01,68297.28,68090.3,68090.3,629.51337,2024-10-19 11:59:59.999,42914354.74519380,72304,199.14024000,13577896.20698930,0
2024-10-19 12:00:00,68090.3,68268.32,68088.0,68222.0,260.37486,2024-10-19 12:59:59.999,17754690.16419750,35519,140.55875000,9584471.54332340,0
2024-10-19 13:00:00,68222.0,68222.01,68114.69,68114.7,265.42369,2024-10-19 13:59:59.999,18089120.82211670,50643,117.15709000,7984243.87509270,0
2024-10-19 14:00:00,68114.71,68350.0,68114.7,68300.01,401.4107,2024-10-19 14:59:59.999,27396182.24076820,64675,230.59595000,15737000.55925540,0
2024-10-19 15:00:00,68300.0,68338.0,68159.9,68226.93,419.69957,2024-10-19 15:59:59.999,28638292.95696220,52839,168.61821000,11505543.71387600,0
2024-10-19 16:00:00,68226.94,68227.54,68041.02,68042.0,365.8562,2024-10-19 16:59:59.999,24926456.67509390,68820,129.21399000,8803039.75843900,0
2024-10-19 17:00:00,68042.0,68142.8,68010.0,68121.99,207.0333,2024-10-19 17:59:59.999,14097899.60751990,46863,103.23877000,7030347.26407260,0
2024-10-19 18:00:00,68121.99,68190.06,68094.4,68179.99,187.56654,2024-10-19 18:59:59.999,12783552.89468120,27529,127.07094000,8660547.48048080,0
2024-10-19 19:00:00,68179.99,68242.43,68154.31,68181.98,259.13892,2024-10-19 19:59:59.999,17671007.03025550,27220,113.05598000,7709613.79041580,0
2024-10-19 20:00:00,68181.98,68277.96,68168.45,68245.18,518.33656,2024-10-19 20:59:59.999,35370544.77736540,34067,371.33779000,25339904.31286980,0
2024-10-19 21:00:00,68245.18,68345.41,68222.43,68222.43,423.73528,2024-10-19 21:59:59.999,28941884.80354970,37632,263.83757000,18021380.51080300,0
2024-10-19 22:00:00,68222.43,68410.0,68203.18,68330.0,345.97,2024-10-19 22:59:59.999,23632167.50984760,66169,166.18749000,11352334.70815240,0
2024-10-19 23:00:00,68330.0,68413.96,68304.0,68378.0,393.34948,2024-10-19 23:59:59.999,26891489.63281670,50498,253.54240000,17333057.88125930,0
2024-10-20 00:00:00,68377.99,68446.0,68231.23,68231.24,440.41304,2024-10-20 00:59:59.999,30113354.59531890,66304,247.66923000,16938289.84382330,0
2024-10-20 01:00:00,68231.24,68253.3,68155.0,68158.0,217.11239,2024-10-20 01:59:59.999,14807710.31742650,45966,105.59111000,7201832.96530020,0
2024-10-20 02:00:00,68158.0,68220.0,68114.43,68177.01,217.83232,2024-10-20 02:59:59.999,14848791.53695060,29912,88.12008000,6007248.77387310,0
2024-10-20 03:00:00,68177.01,68198.0,68100.0,68188.0,179.36249,2024-10-20 03:59:59.999,12223936.03002010,31163,79.83105000,5440804.13355790,0
2024-10-20 04:00:00,68188.01,68316.0,68184.96,68235.99,181.24513,2024-10-20 04:59:59.999,12369325.21128900,28609,98.28817000,6707124.94559980,0
2024-10-20 05:00:00,68236.0,68291.67,68180.99,68214.0,232.81996,2024-10-20 05:59:59.999,15885044.10058240,29702,113.78840000,7764363.01904830,0
2024-10-20 06:00:00,68213.99,68410.0,68176.26,68400.01,446.43758,2024-10-20 06:59:59.999,30478570.48719230,33944,348.67231000,23806563.19785060,0
2024-10-20 07:00:00,68400.01,68433.5,68364.1,68378.0,580.54038,2024-10-20 07:59:59.999,39707874.10378670,36540,395.74384000,27068190.75434840,0
2024-10-20 08:00:00,68378.01,68500.0,68355.01,68394.0,454.72661,2024-10-20 08:59:59.999,31109027.30928110,35691,231.42970000,15834468.67299280,0
2024-10-20 09:00:00,68393.99,68445.99,68355.0,68434.2,239.27437,2024-10-20 09:59:59.999,16367001.59788360,27793,123.24928000,8430202.36842220,0
2024-10-20 10:00:00,68434.2,68458.3,68376.04,68376.05,241.82127,2024-10-20 10:59:59.999,16546542.94039370,25376,119.08406000,8148129.80274320,0
2024-10-20 11:00:00,68376.05,68443.4,68374.01,68420.01,194.59843,2024-10-20 11:59:59.999,13313313.52466540,29695,91.42643000,6254386.20286880,0
2024-10-20 12:00:00,68420.01,68438.69,68259.9,68268.36,372.43389,2024-10-20 12:59:59.999,25462906.17568930,45449,144.78864000,9899366.70615880,0
2024-10-20 13:00:00,68268.37,68486.0,68198.22,68451.85,663.03298,2024-10-20 13:59:59.999,45316421.46698360,77173,351.84038000,24051767.45230370,0
2024-10-20 14:00:00,68451.85,68772.7,68451.84,68637.99,1336.44277,2024-10-20 14:59:59.999,91752254.21195220,139410,705.42485000,48420258.10789550,0
2024-10-20 15:00:00,68638.0,68687.99,68366.0,68625.99,653.09373,2024-10-20 15:59:59.999,44753561.33088180,89039,263.00584000,18025145.15117310,0
2024-10-20 16:00:00,68625.99,68660.0,68505.46,68505.47,342.64364,2024-10-20 16:59:59.999,23494876.38796480,57472,186.72746000,12803938.86484820,0
2024-10-20 17:00:00,68505.47,68608.0,68422.0,68562.0,319.60725,2024-10-20 17:59:59.999,21897253.21081390,39052,180.82608000,12389258.49708470,0
2024-10-20 18:00:00,68562.01,68653.5,68562.0,68604.0,218.85961,2024-10-20 18:59:59.999,15019137.28397970,29351,120.51916000,8270198.06079700,0
2024-10-20 19:00:00,68604.01,68604.01,68495.99,68508.29,256.27441,2024-10-20 19:59:59.999,17564331.44468030,41848,72.58206000,4974247.13665790,0
2024-10-20 20:00:00,68508.3,68900.0,68461.93,68781.98,482.77596,2024-10-20 20:59:59.999,33184905.76984890,76142,308.59805000,21211159.21294640,0
2024-10-20 21:00:00,68781.98,68870.0,68658.0,68770.0,463.65363,2024-10-20 21:59:59.999,31873385.12801980,61722,227.37126000,15628996.12785000,0
2024-10-20 22:00:00,68770.0,69400.0,68600.0,69137.28,2772.83894,2024-10-20 22:59:59.999,191443929.46139650,310985,1653.59720000,114174654.98636330,0
2024-10-20 23:00:00,69137.28,69196.16,68923.32,69031.99,934.633,2024-10-20 23:59:59.999,64548976.18358500,175457,514.75110000,35550960.94647580,0
2024-10-21 00:00:00,69032.0,69519.52,68972.56,69160.0,1511.98728,2024-10-21 00:59:59.999,104745596.63735610,189853,956.41668000,66260437.18535280,0
2024-10-21 01:00:00,69160.0,69480.0,69106.0,69210.89,726.66974,2024-10-21 01:59:59.999,50366494.78442170,157568,388.66970000,26938575.57720000,0
2024-10-21 02:00:00,69210.88,69266.64,68709.87,68710.0,1082.59587,2024-10-21 02:59:59.999,74672771.71856040,110097,624.90747000,43103240.28529580,0
2024-10-21 03:00:00,68709.99,68940.0,68588.51,68939.99,704.09672,2024-10-21 03:59:59.999,48430880.46273380,104835,396.19060000,27256463.30976430,0
2024-10-21 04:00:00,68940.0,69039.0,68795.75,69039.0,546.23263,2024-10-21 04:59:59.999,37632081.61902610,57714,264.42574000,18219862.74846320,0
2024-10-21 05:00:00,69039.0,69185.18,68951.27,68979.97,590.83933,2024-10-21 05:59:59.999,40805399.79450390,78749,235.53883000,16268553.86886410,0
2024-10-21 06:00:00,68979.96,69146.51,68639.9,68699.36,697.48997,2024-10-21 06:59:59.999,48109698.83358280,96884,283.69960000,19569097.89826860,0
2024-10-21 07:00:00,68699.36,68799.95,68488.33,68514.0,822.48063,2024-10-21 07:59:59.999,56457314.61102920,148519,369.07165000,25336925.08176280,0
2024-10-21 08:00:00,68513.99,68661.0,68290.04,68301.46,1026.84906,2024-10-21 08:59:59.999,70318515.35481600,121833,347.83691000,23822488.92455140,0
2024-10-21 09:00:00,68301.47,68426.0,68119.01,68378.0,1084.12302,2024-10-21 09:59:59.999,74042612.94322040,154840,443.96242000,30326179.77690510,0
2024-10-21 10:00:00,68377.99,68482.87,68261.61,68281.49,1318.07234,2024-10-21 10:59:59.999,90154392.51752320,104832,582.29380000,39835099.06079040,0
